;;;;;;;;;;;;;;18/6/2024;3/8/2026;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;776;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;1619;1483;;;;;;;;;;;;;;;;
;;;;;;;;;;$ 5.765.176;$ 12.491.307.393;;;;;COSTO;;;;;;;;;;;;;;;
 N° ; DOMINIO ; MARCA ; MODELO  ; Vendedor ; MOTOR ; AÑO ; COLOR ; KM ; Proveedor ; NRO OPERACIÓN ; PRECIO INFOAUTO COMPRA ; POSICION ; ESTADO ; Fecha compra ; Fecha venta ;COMPRA;FLETE;GASTOS PREPARACION;Patentes - Bajas;Otros Gastos;Costo;Ref. Costo / Info;Total Gastos;;;;;;;;
1294;AF047XY;RENAULT;SANDERO PH2 ZEN 1.6;Tomas;NAFTA;2021;ROJO FUEGO;19.000;Metz;-;$ 14.000.000;Vendido;Vendido;4/6/2024;27/7/2024;$ 11.649.500;$ 70.000;$ 16.900;$ 18.500;;$ 11.754.900;$ 105.400;$ 105.400;;;;;;;;
1295;AG667UA;VW;TAOS COMFORTLINE 250 TSI AT;HC;NAFTA;2024;BEIGE;0;Tagle;-;$ 35.000.000;Vendido;Vendido;1/6/2024;1/6/2024;$ 34.000.000;;;;;$ 34.000.000;$ 0;$ 0;;;;;;;;
1296;AD615SA;RENAULT;NUEVO SANDERO STEPWAY PRIVILEGE 1.6;Agustina;NAFTA;2019;BLANCO GLACIAR;19.000;Car France;-;$ 12.500.000;Vendido;Vendido;7/6/2024;20/9/2024;$ 10.130.000;$ 70.000;$ 170.000;;;$ 10.300.000;-17,60 %;$ 240.000;;;;;;;;
1297;AF854WS;CITROEN;BERLINGO FURGON VTI 115 BUSINESS AM22.5;Agustina;NAFTA;2023;BLANCO;25.000;Car France;-;$ 17.000.000;Vendido;Vendido;7/6/2024;12/8/2024;$ 12.151.886;$ 70.000;$ 32.000;;;$ 12.183.886;-28,33 %;$ 102.000;;;;;;;;
1298;AG805FT;RENAULT;SANDERO LIFE 1.6;Tomas;NAFTA;2024;AZUL COSMOS;0;Car France;-;$ 20.300.000;Vendido;Vendido;15/8/2024;15/8/2024;$ 19.053.158;$ 70.000;;;;$ 19.053.158;$ 70.000;$ 70.000;;;;;;;;
1299;AH011IB;RENAULT;STEPWAY INTENS 1.6 CVT;Tomas;NAFTA;2024;BEIGE DUNE;0;Car France;-;$ 26.880.000;Vendido;Vendido;7/6/2024;27/1/2025;$ 23.944.660;$ 70.000;$ 512.710;$ 34.797;;$ 24.492.167;$ 617.507;$ 617.507;;;;;;;;
1300;AG734VY;RENAULT;KANGOO II EXPRESS 2A 1.6 SCE;Tomas;NAFTA;2024;GRIS ETOILE;0;Car France;-;$ 22.500.000;Vendido;Vendido;15/7/2024;15/7/2024;$ 21.114.900;$ 70.000;;;;$ 21.184.900;$ 70.000;$ 70.000;;;;;;;;
1301;AH011IK;NISSAN;KICKS 1.6 ADVANCE CVT MY24;Agustina;NAFTA;2024;GRIS PLATA;0;Kyoto;-;$ 29.416.800;Vendido;Vendido;10/6/2024;29/11/2024;$ 26.695.700;$ 70.000;;;;$ 26.695.700;$ 70.000;$ 70.000;;;;;;;;
1302;AD013DR;RENAULT;KWID INTENS 1.0;Tomas;NAFTA;2018;BLANCO GLACIAR;43.000;Car France;-;$ 9.900.000;Vendido;Vendido;10/6/2024;4/7/2024;$ 7.776.801;$ 70.000;;;;$ 7.846.801;$ 70.000;$ 70.000;;;;;;;;
1303;MUX649;PEUGEOT;208 1.6 FELINE;Cholo;NAFTA;2013;ROJO;184.000;Cliente;-;$ 10.600.000;Vendido;Vendido;5/6/2024;17/10/2024;$ 6.500.000;;$ 604.999;;$ 963.200;$ 7.104.999;-32,97 %;$ 1.568.199;;;;;;;;
1304;AC968GK;RENAULT;NUEVO SANDERO STEPWAY PRIVILEGE 1.6;Robinson;NAFTA;2018;BLANCO GLACIAR;44.000;Car France;-;$ 12.100.000;Vendido;Vendido;10/6/2024;2/10/2024;$ 9.117.000;$ 70.000;$ 575.637;$ 22.972;$ 19.560;$ 9.805.169;-18,97 %;$ 688.169;;;;;;;;
1305;AF308NW;NISSAN;FRONTIER CD X-GEAR 2.3 D 4X2 AT;Tomas;DIESEL;2022;NEGRO;12.700;Kyoto;-;$ 27.000.000;Vendido;Vendido;18/6/2024;26/6/2024;$ 20.665.200;$ 145.000;;;;$ 20.810.200;-22,93 %;$ 145.000;;;;;;;;
1306;AD220QA;JEEP;RENEGADE SPORT 1.8 AT6;Cholo;NAFTA;2018;VERDE;120.000;Car France;-;$ 20.800.000;Vendido;Vendido;18/6/2024;14/1/2025;$ 12.976.530;$ 145.000;$ 200.000;;$ 505.000;$ 13.321.530;-35,95 %;$ 850.000;;;;;;;;
1307;AE645LV;CITROEN;C3 AIRCROSS VTI 115 AT6 FEEL AM20.5;Robinson;NAFTA;2021;ROJO;68.000;Kyoto;-;$ 13.700.000;Vendido;Vendido;17/7/2024;5/10/2024;$ 10.231.300;$ 70.000;$ 129.681;;;$ 10.430.981;-23,86 %;$ 199.681;;;;;;;;
1308;AD978LA;FIAT;CRONOS PRECISION 1.8 MT;Tomas;NAFTA;2019;NEGRO;97.000;Cliente;-;$ 14.050.000;Vendido;Vendido;14/6/2024;19/9/2024;$ 11.500.000;;$ 570.820;;;$ 12.070.820;-14,09 %;$ 570.820;;;;;;;;
1309;NTO851;FORD;ECOSPORT SE 1.6L MT;Robinson;GNC;2014;NARANJA;118.000;Cliente;-;$ 11.100.000;Vendido;Vendido;19/6/2024;21/10/2024;$ 9.700.000;;$ 1.969.212;;$ 148.500;$ 11.669.212;5,13 %;$ 2.117.712;;;;;;;;
1310;AE227PJ;PEUGEOT;208 1.6 IN CONCERT;Robinson;NAFTA;2020;ROUGE NOIR;27.000;Metz;-;$ 14.550.000;Vendido;Vendido;24/6/2024;23/1/2025;$ 9.704.540;$ 70.000;$ 360.000;;$ 41.560;$ 9.746.100;-33,02 %;$ 471.560;;;;;;;;
1311;AF912MP;FIAT;CRONOS DRIVE 1.3 GSE BZ;Agustina;GNC;2023;GRIS;45.000;Cliente;-;$ 18.600.000;Vendido;Vendido;26/6/2024;5/8/2024;$ 15.000.000;;$ 7.400;;;$ 15.007.400;-19,32 %;$ 7.400;;;;;;;;
1312;AD027ZQ;TOYOTA;SW4 4X4 SRX 2.8 TDI 6 A/T 7A;Robinson;DIESEL;2018;GRIS PLATA + NEGRO;50.000;Cliente;-;$ 44.700.000;Vendido;Vendido;30/8/2024;30/8/2024;$ 45.057.500;;;$ 109.121;$ 4.718;$ 45.171.339;$ 113.839;$ 113.839;;;;;;;;
1313;NPT479;FORD;RANGER DC 4X2 XL SAFETY 2.2L;Agustina;DIESEL;2014;BLANCO;90.000;Cliente;-;$ 15.700.000;Vendido;Vendido;2/7/2024;26/9/2024;$ 13.500.000;;$ 476.886;$ 53.200;;$ 14.030.086;-10,64 %;$ 530.086;;;;;;;;
1314;EUI903;NISSAN;X-TERRA 2.8 TD SE 4X4;Robinson;DIESEL;2005;BLANCO;;Cliente;-;$ 12.600.000;Vendido;Vendido;8/6/2024;18/12/2024;$ 6.500.000;;$ 532.190;;$ 3.000;$ 6.503.000;-48,39 %;$ 535.190;;;;;;;;
1315;AB783BM;CHEVROLET;ONIX JOY 1.4 N LS MT;Robinson;NAFTA;2017;BLANCO;61.975;Car France;-;$ 10.600.000;Vendido;Vendido;11/7/2024;5/3/2025;$ 6.787.100;$ 70.000;$ 70.000;;$ 375.000;$ 6.857.100;-35,31 %;$ 515.000;;;;;;;;
1316;AG040DE;CITROEN;C4 CACTUS VTI FEEL MY23;Agustina;NAFTA;2023;BLANCO;12.260;Kyoto;-;$ 23.300.000;Vendido;Vendido;11/7/2024;28/8/2024;$ 17.626.200;$ 70.000;;;;$ 17.696.200;-24,05 %;$ 70.000;;;;;;;;
1317;AE490WE;CHEVROLET;ONIX JOY 1.4 MT;Tomas;NAFTA;2020;BLANCO;22.799;Metz;-;$ 13.000.000;Vendido;Vendido;11/7/2024;9/10/2024;$ 8.986.120;$ 70.000;$ 201.560;$ 37.923;;$ 9.295.603;-28,50 %;$ 309.483;;;;;;;;
1318;AD937EY;FIAT;STRADA ADVENTURE 1.6;Robinson;NAFTA;2019;VERDE;114.000;Cliente;-;$ 15.100.000;Vendido;Vendido;4/7/2024;22/11/2024;$ 12.100.000;;$ 468.300;;$ 100.000;$ 12.568.300;-16,77 %;$ 568.300;;;;;;;;
1319;AB684LM;FORD;FIESTA 1.6L SE POWERSHIFT;Tomas;GNC;2017;AZUL;140.000;Cliente;-;$ 11.500.000;Vendido;Vendido;4/7/2024;19/10/2024;$ 8.900.000;;$ 390.000;;;$ 9.290.000;-19,22 %;$ 390.000;;;;;;;;
1320;AD083IT;HONDA;HR-V EXL CVT;Tomas;NAFTA;2018;BLANCO;67.000;Metz;-;$ 21.600.000;Vendido;Vendido;12/7/2024;5/9/2024;$ 15.701.500;$ 70.000;$ 350.000;;;$ 16.121.500;-25,36 %;$ 420.000;;;;;;;;
1321;PKO873;FORD;FIESTA 1.6L S;Tomas;NAFTA;2016;BLANCO;65.200;Car France;-;$ 10.300.000;Vendido;Vendido;17/7/2024;30/8/2024;$ 7.698.800;$ 70.000;$ 59.593;$ 21.682;;$ 7.850.075;-23,79 %;$ 151.275;;;;;;;;
1322;AF531PC;RENAULT;LOGAN ZEN 1 .6;Agustina;NAFTA;2022;BLANCO GLACIAR;14.000;Car France;-;$ 14.800.000;Vendido;Vendido;17/7/2024;25/7/2024;$ 12.007.794;$ 70.000;;;;$ 12.077.794;-18,39 %;$ 70.000;;;;;;;;
1323;KVW758;CHEVROLET;CLASSIC 4 PTAS LS AA+DIR 1.4N;Tomas;NAFTA;2012;GRIS PLATA;66.000;Cliente;-;$ 6.700.000;Vendido;Vendido;17/7/2024;27/8/2024;$ 6.000.000;;$ 70.000;;;$ 6.070.000;-9,40 %;$ 70.000;;;;;;;;
1324;AE377ZR;CITROEN;BERLINGO FURGON VTI 115 BUSINESS MIXTO AM20;Agustina;NAFTA;2020;BLANCA;42.457;Car France;-;$ 14.100.000;Vendido;Vendido;26/7/2024;5/11/2024;$ 10.020.596;;$ 241.976;;;$ 10.262.572;-27,22 %;$ 241.976;;;;;;;;
1325;AB463PF;VW;GOL TREND 1.6 MSI;Tomas;NAFTA;2017;GRIS ACERO;44.802;Car France;-;$ 10.658.000;Vendido;Vendido;26/7/2024;18/12/2024;$ 7.225.223;$ 70.000;$ 400.000;$ 30.461;$ 44.125;$ 7.299.808;-31,51 %;$ 544.586;;;;;;;;
1326;ORO507;RENAULT;CLIO MIO CONFORT 5PTAS;Tomas;NAFTA;2015;GRIS ETOILE;130.000;Cliente;-;$ 8.050.000;Vendido;Vendido;27/7/2024;12/3/2025;$ 6.200.000;;$ 453.772;$ 40.961;;$ 6.240.961;-22,47 %;$ 494.733;;;;;;;;
1327;AG854ZZ;VW;TAOS COMFORTLINE 250 TSI AT;Agustina;NAFTA;2024;GRIS;0;Tagle;-;$ 40.000.000;Vendido;Vendido;19/7/2024;13/12/2024;$ 40.000.000;;$ 1.380.322;$ 59.258;;$ 41.439.580;3,60 %;$ 1.439.580;;;;;;;;
1328;AF593TG;FIAT;CRONOS DRIVE 1.3 GSE BZ;Agustina;NAFTA;2022;BLANCO;12.310;Kyoto;-;$ 16.650.000;Vendido;Vendido;30/7/2024;3/9/2024;$ 13.128.480;$ 70.000;;$ 53.000;;$ 13.251.480;-20,41 %;$ 123.000;;;;;;;;
1329;AG262FT;NISSAN;VERSA SENSE MT;Agustina;NAFTA;2023;BLANCO;12.172;Kyoto;-;$ 21.600.000;Vendido;Vendido;30/7/2024;25/2/2025;$ 17.333.023;;;;;$ 17.333.023;-19,75 %;$ 0;;;;;;;;
1330;AC324EH;FORD;KA SEL +;Tomas;NAFTA;2018;BLANCO;60.761;Car France;-;$ 11.400.000;Vendido;Vendido;26/8/2024;26/8/2025;$ 8.221.966;$ 70.000;$ 265.070;;$ 150.000;$ 8.487.036;-25,55 %;$ 485.070;;;;;;;;
1331;AG233MK;NISSAN;FRONTIER S 4X2 MT 2.3 D CD;Agustina;DIESEL;2023;BLANCO;22.318;Car France;-;$ 28.000.000;Vendido;Vendido;29/7/2024;28/12/2024;$ 22.606.557;$ 70.000;$ 100.000;;;$ 22.706.557;-18,91 %;$ 170.000;;;;;;;;
1332;AD757DI;RENAULT;DUSTER OROCH DYNAMIQUE1.6;Tomas;NAFTA;2019;BLANCA;22.600;Car France;-;$ 18.100.000;Vendido;Vendido;26/8/2024;21/10/2024;$ 14.646.565;$ 70.000;;;;$ 14.716.565;-18,69 %;$ 70.000;;;;;;;;
1333;AD513FZ;RENAULT;KANGOO II EXPRESS EMOTION 5A 1.6 SCE;Agustina;NAFTA;2019;GRIS ACERO;54.150;Car France;-;$ 18.800.000;Vendido;Vendido;26/8/2024;2/9/2024;$ 14.182.000;$ 70.000;;;;$ 14.252.000;$ 70.000;$ 70.000;;;;;;;;
1334;AE148RK;RENAULT;SANDERO PH2 STEPWAY INTENS 1.6;Agustina;NAFTA;2020;BEIGE;27.406;Car France;-;$ 15.800.000;Vendido;Vendido;26/8/2024;3/10/2024;$ 11.953.400;$ 70.000;$ 155.000;$ 28.000;;$ 12.206.400;-22,74 %;$ 253.000;;;;;;;;
1335;AA349EN;JEEP;RENEGADE 1.8 SPORT;Tomas;NAFTA;2016;GRIS PLATA;60.400;Kyoto;-;$ 20.200.000;Vendido;Vendido;30/7/2024;21/1/2025;$ 15.195.000;$ 70.000;$ 140.000;;;$ 15.195.000;-24,78 %;$ 210.000;;;;;;;;
1336;AC254WD;MERCEDES BENZ;A200 URBAN;Agustina;NAFTA;2018;BLANCO;75.830;Kyoto;-;$ 34.000.000;Vendido;Vendido;30/7/2024;3/9/2024;$ 26.844.500;$ 70.000;$ 270.000;$ 20.583;;$ 27.205.083;$ 360.583;$ 360.583;;;;;;;;
1337;AD757CH;VW;AMAROK DC 2.0L TDI 180CV HIGHLINE 4X2 AUT EU5;Robinson;DIESEL;2019;BEIGE;81.900;Kyoto;-;$ 28.000.000;Vendido;Vendido;5/8/2024;29/8/2024;$ 21.728.850;$ 70.000;;;;$ 21.798.850;-22,15 %;$ 70.000;;;;;;;;
1338;AD488YY;FIAT;TORO VOLCANO 2.0 16V 4X4;Tomas;DIESEL;2019;ROJO;82.207;Metz;-;$ 26.500.000;Vendido;Vendido;20/8/2024;16/5/2025;$ 19.652.200;$ 70.000;$ 337.300;;$ 340.000;$ 19.989.500;-24,57 %;$ 747.300;;;;;;;;
1339;AB058VC;PEUGEOT;208 FELINE 1.6;Robinson;NAFTA;2017;BLANCO;39.088;Metz;-;$ 13.700.000;Vendido;Vendido;20/8/2024;7/12/2024;$ 10.940.400;$ 70.000;$ 50.000;$ 45.916;$ 726.750;$ 11.713.066;-14,50 %;$ 892.666;;;;;;;;
1340;AG761PB;RENAULT;KANGOO II EXPRESS 5A 1.6 SCE ;Cholo;NAFTA;2024;BLANCO GLACIAR;0;Car France;-;$ 24.850.000;Vendido;Vendido;29/7/2024;29/7/2024;$ 23.671.900;$ 70.000;;;;$ 23.741.900;$ 70.000;$ 70.000;;;;;;;;
1341;AG649AQ;PEUGEOT;208 STYLE AT AM24.5;Cholo;NAFTA;2024;BLANCO NACAR;0;Metz;-;$ 26.206.900;Vendido;Vendido;5/8/2024;5/8/2024;$ 21.848.400;$ 70.000;;;;$ 21.918.400;$ 70.000;$ 70.000;;;;;;;;
1342;PIV243;RENAULT;KANGOO PH3 CONFORT 1.6 5 ASIENTOS 2PLC;Tomas;NAFTA;2015;GRIS ETOILE;95.000;Cliente;-;$ 11.900.000;Vendido;Vendido;2/8/2024;6/9/2024;$ 8.500.000;;$ 2.900;;;$ 8.502.900;-28,55 %;$ 2.900;;;;;;;;
1343;AE006IP;FORD;KA SE 1.5L;Robinson;NAFTA;2019;NEGRO;78.000;Cliente;-;$ 13.600.000;Vendido;Vendido;5/8/2024;14/1/2025;$ 12.200.000;;;$ 132.500;;$ 12.332.500;-9,32 %;$ 132.500;;;;;;;;
1344;KXF90;KAWASAKI;KXF 90;Robinson;NAFTA;2009;ROJO;0;Cliente;-;$ 3.000.000;Vendido;Vendido;9/8/2024;9/8/2024;$ 2.612.000;;$ 34.200;;;$ 2.646.200;$ 34.200;$ 34.200;;;;;;;;
1345;KOF571;PEUGEOT;408 ALLURE NAV 2.0N;Cholo;NAFTA;2011;AZUL;122.000;Cliente;-;$ 11.350.000;Vendido;Vendido;9/8/2024;17/10/2024;$ 9.000.000;;$ 587.500;;;$ 9.587.500;-15,53 %;$ 587.500;;;;;;;;
1346;AE426FG;PEUGEOT;208 LIKE 1.2L;Tomas;NAFTA;2020;GRIS PLATA;71.000;Cliente;-;$ 15.000.000;Vendido;Vendido;12/8/2024;19/12/2024;$ 13.500.000;;$ 1.560;$ 148.821;;$ 13.650.381;-9,00 %;$ 150.381;;;;;;;;
1347;AB486NW;MERCEDES BENZ;GLA 200 URBAN;Robinson;NAFTA;2017;NEGRO;176.000;Cliente;-;$ 42.000.000;Vendido;Vendido;15/8/2024;15/8/2024;$ 23.943.000;;;$ 139.179;;$ 24.082.179;$ 139.179;$ 139.179;;;;;;;;
1348;AA058YB;FORD;KA SE 1.5L;Robinson;NAFTA;2016;GRIS CLARO;106.000;Cliente;-;$ 11.200.000;Vendido;Stock;15/8/2024;18/1/2025;$ 9.890.000;;$ 392.250;;$ 100.000;$ 10.282.250;-8,19 %;$ 492.250;;;;;;;;
1349;NVB058;CHEVROLET;CRUZE 1.8 LTZ 5 PTAS;Robinson;NAFTA;2014;BLANCO;120.000;Cliente;-;$ 14.300.000;Vendido;Vendido;14/8/2024;19/11/2024;$ 9.500.000;;$ 730.000;;;$ 10.230.000;-28,46 %;$ 730.000;;;;;;;;
1350;AA284BC;RENAULT;DUSTER OROCH OUTSIDER PLUS 2.0;Tomas;NAFTA;2016;NEGRO NACRE;86.000;Cliente;-;$ 18.500.000;Vendido;Vendido;15/8/2024;18/1/2025;$ 16.698.000;;;;;$ 16.698.000;-9,74 %;$ 0;;;;;;;;
1351;JJU808;VW;FOX CONFORTLINE 5 PTAS;Cholo;NAFTA;2010;BLANCO;;Cliente;-;$ 7.084.000;Vendido;Vendido;19/8/2024;23/8/2024;$ 6.000.000;;;;;$ 6.000.000;-15,30 %;$ 0;;;;;;;;
1352;JTT971;FIAT;UNO 5 PTAS EVO ATTRACTIVE 1.4;Robinson;NAFTA;2011;GRIS;165.000;Cliente;-;$ 7.685.000;Vendido;Vendido;30/8/2024;28/12/2024;$ 4.900.000;;$ 70.000;$ 30.241;;$ 5.000.241;-34,94 %;$ 100.241;;;;;;;;
1353;AB785NO.;TOYOTA;HILUX 2.4 DC 4X4 TDI DX 6 MT;FE;DIESEL;2017;BLANCO;150.000;Cliente;-;$ 26.100.000;Vendido;Vendido;29/8/2024;19/11/2024;$ 20.200.000;;$ 260.000;;;$ 20.460.000;-21,61 %;$ 260.000;;;;;;;;
1354;AE576GX;CHEVROLET;TRACKER 1.2 TURBO AT6;Robinson;NAFTA;2021;GRIS;52.625;Metz;-;$ 22.100.000;Vendido;Vendido;13/9/2024;31/10/2024;$ 17.322.300;$ 70.000;$ 200.000;$ 38.100;;$ 17.630.400;-20,22 %;$ 308.100;;;;;;;;
1355;AE968KX;TOYOTA;YARIS S 1.5 CVT;Tomas;NAFTA;2021;BLANCO;62.659;Metz;-;$ 22.900.000;Vendido;Vendido;25/9/2024;2/1/2025;$ 17.322.300;$ 70.000;$ 360.000;;;$ 17.682.300;-22,78 %;$ 430.000;;;;;;;;
1356;AB124YH;CHEVROLET;S10 2.8 4X2 LS;Robinson;DIESEL;2017;BLANCO;89.000;Kyoto;-;$ 20.500.000;Vendido;Vendido;13/9/2024;26/5/2025;$ 15.397.600;$ 70.000;$ 551.900;;$ 180.000;$ 15.949.500;-22,20 %;$ 801.900;;;;;;;;
1357;AE022CA;KIA;SORENTO EX 2.2 A/T 4X4 CRDI L16/18;Tomas;DIESEL;2019;BLANCO;95.742;Kyoto;-;$ 49.000.000;Vendido;Vendido;13/9/2024;11/3/2025;$ 28.364.000;$ 70.000;$ 270.000;;;$ 28.364.000;-42,11 %;$ 340.000;;;;;;;;
1358;AB499WG;TOYOTA;COROLLA XEI PACK 1.8 CVT;Robinson;NAFTA;2017;BLANCO;80.100;Kyoto;-;$ 22.250.000;Vendido;Vendido;1/10/2024;7/12/2024;$ 15.600.200;$ 70.000;$ 580.000;;;$ 16.250.200;-26,97 %;$ 650.000;;;;;;;;
1359;AF273QK;FIAT;CRONOS PRECISION 1.8MT;Tomas;NAFTA;2022;BLANCO;39.137;Car France;-;$ 18.600.000;Vendido;Vendido;13/9/2024;9/1/2025;$ 11.629.240;$ 70.000;$ 330.000;;$ 36.560;$ 11.995.800;-35,51 %;$ 436.560;;;;;;;;
1360;AF842YT;FORD;RANGER DC 4X2 XLT AT 2.2L;Robinson;DIESEL;2023;NEGRO;14.844;Car France;-;$ 33.500.000;Vendido;Vendido;13/9/2024;24/10/2024;$ 25.932.800;$ 70.000;;;;$ 26.002.800;-22,38 %;$ 70.000;;;;;;;;
1361;AF357OC;RENAULT;KANGOO II STEPWAY 1.6 SCE;Tomas;NAFTA;2022;ROJO FUEGO;9.416;Car France;-;$ 24.700.000;Vendido;Vendido;13/9/2024;25/11/2024;$ 20.260.000;$ 70.000;$ 350.000;;;$ 20.680.000;-16,28 %;$ 420.000;;;;;;;;
1362;AE922RD;RENAULT;SANDERO STEPWAY INTENS 1.6 CVT;Tomas;NAFTA;2021;BEIGE;30.781;Car France;-;$ 18.400.000;Vendido;Vendido;25/9/2024;30/12/2024;$ 14.441.328;$ 70.000;;;;$ 14.511.328;-21,13 %;$ 70.000;;;;;;;;
1363;AG136AW;TOYOTA;ETIOS X 1.5 6M/T;Tomas;NAFTA;2023;ROJO;14.084;Car France;-;$ 21.100.000;Vendido;Vendido;25/9/2024;2/1/2025;$ 16.613.200;$ 70.000;$ 107.560;;;$ 16.720.760;-20,75 %;$ 177.560;;;;;;;;
1364;IRJ555;RENAULT;CLIO 3 PTAS PACK PLUS;Robinson;NAFTA;2010;GRIS ACERO;150.000;Cliente;-;$ 6.400.000;Vendido;Vendido;2/9/2024;28/12/2024;$ 4.700.000;;$ 345.757;;;$ 5.045.757;-21,16 %;$ 345.757;;;;;;;;
1365;AB931IL;VW;SAVEIRO CD PACK HIGH 1.6;Robinson;GNC;2017;GRIS OSCURO;77.000;Cliente;-;$ 17.400.000;Vendido;Vendido;3/9/2024;18/2/2025;$ 14.715.000;;;$ 110.034;;$ 14.825.034;-14,80 %;$ 110.034;;;;;;;;
1366;AG855AA;VW;POLO TRACK 1.6 MSI;Robinson;NAFTA;2024;GRIS INDIUM;0KM;Rolen;-;$ 25.451.000;Vendido;Vendido;27/8/2024;4/11/2024;$ 21.900.000;;$ 871.649;;;$ 22.771.649;-10,53 %;$ 871.649;;;;;;;;
1367;AA180HR;TOYOTA;ETIOS XLS 1.5 6M/T 4 PTAS;Tomas;NAFTA;2016;GRIS PLATA;130.000;Cliente;-;$ 14.900.000;Vendido;Vendido;4/9/2024;13/2/2025;$ 11.000.000;;$ 140.000;;;$ 11.000.000;-26,17 %;$ 140.000;;;;;;;;
1368;AB226HI;MERCEDES BENZ;A200 URBAN;Robinson;NAFTA;2017;NEGRO;80.000;Cliente;-;$ 34.000.000;Vendido;Vendido;10/9/2024;2/12/2024;$ 23.900.000;;$ 270.000;$ 89.954;;$ 23.989.954;-29,44 %;$ 359.954;;;;;;;;
1369;AG982WP;NISSAN;FRONTIER X-GEAR 4X4 AT 2.3 D CD;HC;DIESEL;2024;GRIS ACERO;0;Kyoto;-;$ 48.632.970;Vendido;Vendido;2/9/2024;25/10/2024;$ 42.685.600;$ 70.000;;;;$ 42.755.600;-12,09 %;$ 70.000;;;;;;;;
1370;AG669MR;PEUGEOT;208 1.6 STYLE AT AM24;HC;NAFTA;2024;GRIS ARTENSE;0;Metz;-;$ 26.206.900;Vendido;Vendido;2/9/2024;26/9/2024;$ 21.848.400;$ 70.000;;;;$ 21.918.400;-16,36 %;$ 70.000;;;;;;;;
1371;AG081PM;RENAULT;KANGOO II EXPRESS EMOTION 1.6 SCe;Tomas;NAFTA;2023;GRIS ETOILE;0KM PAT;Car France;-;$ 22.700.000;Vendido;Vendido;2/9/2024;27/9/2024;$ 19.720.000;$ 70.000;;$ 49.456;;$ 19.839.456;-12,60 %;$ 119.456;;;;;;;;
1372;AH011HZ;RENAULT;KARDIAN PREMIERE EDITION 200 EDC;Agustina;NAFTA;2024;NARANJA;0KM;Cliente;-;$ 31.400.000;Vendido;Vendido;6/8/2024;2/8/2025;$ 26.709.355;$ 70.000;;$ 538.521;$ 587.620;$ 27.247.876;-13,22 %;$ 1.196.141;;;;;;;;
1373;AG910ZH;VW;AMAROK V6 3.0TD 4X4 DC AT HIGHLINE;HC;DIESEL;2024;GRIS INDIUM;0KM;Rolen;-;$ 59.655.000;Vendido;Vendido;11/9/2024;30/9/2024;$ 59.655.000;;$ 13.000;;;$ 59.668.000;0,02 %;$ 13.000;;;;;;;;
1374;XBV027;CITROEN;3CV;Robinson;NAFTA;1977;BLANCO;;Cliente;-;$ 6.860.000;Vendido;Vendido;24/8/2024;4/4/2026;$ 3.375.000;;$ 2.096.351;;$ 86.633;$ 5.557.984;-18,98 %;$ 2.182.984;;;;;;;;
1375;FMT;FIAT;MOBI TREKKING 1.0;Tomas;NAFTA;2024;GRIS PLATA;0;Seprio;-;$ 20.904.000;Vendido;Vendido;22/11/2024;22/11/2024;$ 17.500.000;;;;;$ 17.500.000;-16,28 %;$ 0;;;;;;;;
1376;AG879DH;TOYOTA;SW4 4X4 SRX 2.8 TDI 6 A/T 7A;HC;DIESEL;2024;GRIS OSCURO;0;Ginza;-;$ 68.000.000;Vendido;Vendido;19/9/2024;19/9/2024;$ 68.000.000;;;;;$ 68.000.000;0,00 %;$ 0;;;;;;;;
1377;NLW767;VW;GOL TREND 1.6 MSI PACK II;Robinson;NAFTA;2014;GRIS OSCURO;98.000;Cliente;-;$ 11.000.000;Vendido;Vendido;19/9/2024;20/12/2024;$ 9.000.000;;$ 80.000;;;$ 9.080.000;-17,45 %;$ 80.000;;;;;;;;
1378;AE709RH.;TOYOTA;SW4 4X4 SRX 2.8 TDI 6 A/T 7A;Roman;DIESEL;2021;BLANCO PERLADO;90.000;Cliente;-;$ 54.000.000;Vendido;Vendido;19/9/2024;4/11/2024;$ 41.000.000;;$ 296.278;;;$ 41.296.278;-23,53 %;$ 296.278;;;;;;;;
1379;MDF524;CHEVROLET;AGILE LT SPIRIT 1.4;Roman;NAFTA;2013;GRIS OSCURO;115.000;Cliente;-;$ 8.750.000;Vendido;Vendido;20/9/2024;17/10/2024;$ 7.100.000;;$ 11.993;;;$ 7.111.993;-18,72 %;$ 11.993;;;;;;;;
1380;MHT793;VW;SURAN 1.6 COMFORTLINE;Cholo;GNC;2013;GRIS OSCURO;170.000;Cliente;-;$ 10.000.000;Vendido;Vendido;20/9/2024;17/10/2024;$ 7.000.000;;;;;$ 7.000.000;-30,00 %;$ 0;;;;;;;;
1381;NIQ953;CHEVROLET;SPIN 1.8 LT;Robinson;GNC;2013;AZUL;170.000;Cliente;-;$ 12.200.000;Vendido;Vendido;23/9/2024;28/1/2025;$ 10.200.000;;$ 292.560;;;$ 10.492.560;-14,00 %;$ 292.560;;;;;;;;
